0	2.3.2.1
1	2.3.2.1a
2	2.3.2.1b
3	c-2.3.2.1c

1	1|A/bar-headed_goose/Mongolia/X53/2009_{c-2.3.2.1c}
2	1|A/chicken/Hunan/3/2007_{2.3.2.1}
3	1|A/chicken/Miyazaki/10/2011_{c-2.3.2.1c}
4	2|A/duck/Huadong/QGT/2010_{2.3.2.1b}
5	1|A/duck/Huadong/QGT/2010_{2.3.2.1b}
6	1|A/environment/Hunan/5-25/2007_{2.3.2.1}
7	1|A/oriental_magpie_robin/Hong_Kong/9298/2009_{2.3.2.1b}
8	1|A/pika/Qinghai/HMH/2007_{2.3.2.1}
9	1|A/whooper_swan/Akita/1/2008_{2.3.2.1}
10	1|AB972739|A/muscovy_duck/Long_An/43/2013{new}{c-2.3.2.1c}
11	1|EPI442556|A/chicken/Bangladesh/12VIR-7140-13/2012{new}{2.3.2.1a}
12	1|EPI442560|A/chicken/Bangladesh/12VIR-7140-17/2012{new}{2.3.2.1a}
13	1|EPI510450|A/environment/Bangladesh/18948/2013{new}{2.3.2.1a}
14	1|KM027999|A/swine/Guangxi/592/2011{new}{2.3.2.1b}
15	1|KM821633|A/chicken/Khanhhoa/CVVI-28/2014{new}{c-2.3.2.1c}
16	1|KP097905|A/duck/Vietnam/NCVD-KA294/2012|H5N1{new}{2.3.2.1a}
