0	3C.2a
1	3C.2a2
2	3C.2a3
3	3C.2a4
4	c-3C.2a1

1	1|1b320232fa82148813cccd813d27b3cb|f8de72709f559885a95fa0b668a845991c6f33d2|3C.2a4{3C.2a4}
2	1|2fb4f922069c32f2375ba9ca2d6b371e|62b94ff7b6a5223de8f5b0c9a28328c2b7c469d7|3C.2a2{3C.2a2}
3	1|a188ebce2b7725778c8457f9b0a385fd|fcb64a5f2e36d9b82dc91cc8482a337841ec36ba|3C.2a3{3C.2a3}
4	1|d2dba07a8e00fcb8f30daf7324f371fa|0c50b36a58b603d90aaace32cad6bcd73cb3178e|3C.2a{3C.2a}
5	1|efe38d055963474da53c9bf67d6dd964|a7ef3cb877ac58f86fc7f6cd85d148a8a098fe73|3C.2a1a{c-3C.2a1}
