0	A_HA_H1
1	A_HA_H10
2	A_HA_H11
3	A_HA_H12
4	A_HA_H13
5	A_HA_H14
6	A_HA_H15
7	A_HA_H16
8	A_HA_H2
9	A_HA_H3
10	A_HA_H4
11	A_HA_H5
12	A_HA_H6
13	A_HA_H7
14	A_HA_H8
15	A_HA_H9
16	B_HA

1	1|S11363{A_HA_H3}
2	1|S11529{A_HA_H3}
3	1|S11545{A_HA_H3}
4	1|S13595{A_HA_H4}
5	1|S13619{A_HA_H4}
6	1|S13938{A_HA_H4}
7	1|S14650{A_HA_H5}
8	1|S15329{A_HA_H5}
9	1|S17765{A_HA_H5}
10	1|S18035{A_HA_H6}
11	1|S18058{A_HA_H6}
12	1|S18839{A_HA_H6}
13	1|S19252{A_HA_H7}
14	1|S19340{A_HA_H7}
15	1|S19387{A_HA_H7}
16	1|S19499{A_HA_H8}
17	1|S19509{A_HA_H8}
18	1|S19521{A_HA_H8}
19	1|S19767{A_HA_H9}
20	1|S20975{A_HA_H9}
21	1|S21065{A_HA_H9}
22	1|S21238{B_HA}
23	1|S22511{B_HA}
24	1|S22790{B_HA}
25	1|S4652{A_HA_H1}
26	1|S5978{A_HA_H1}
27	1|S7469{A_HA_H1}
28	1|S8375{A_HA_H10}
29	1|S8588{A_HA_H10}
30	1|S8673{A_HA_H10}
31	1|S8736{A_HA_H11}
32	1|S8759{A_HA_H11}
33	1|S9013{A_HA_H11}
34	1|S9122{A_HA_H12}
35	1|S9182{A_HA_H12}
36	1|S9215{A_HA_H12}
37	1|S9221{A_HA_H13}
38	1|S9258{A_HA_H13}
39	1|S9259{A_HA_H13}
40	1|S9301{A_HA_H14}
41	1|S9303{A_HA_H14}
42	1|S9305{A_HA_H14}
43	1|S9311{A_HA_H15}
44	2|S9315{A_HA_H15}
45	1|S9315{A_HA_H15}
46	1|S9340{A_HA_H16}
47	1|S9346{A_HA_H16}
48	1|S9353{A_HA_H16}
49	1|S9401{A_HA_H2}
50	1|S9505{A_HA_H2}
51	1|S9565{A_HA_H2}
