0	A_HA_H1
1	A_HA_H10
2	A_HA_H11
3	A_HA_H12
4	A_HA_H13
5	A_HA_H14
6	A_HA_H15
7	A_HA_H16
8	A_HA_H2
9	A_HA_H3
10	A_HA_H4
11	A_HA_H5
12	A_HA_H6
13	A_HA_H7
14	A_HA_H8
15	A_HA_H9
16	A_MP
17	A_NA_N1
18	A_NA_N2
19	A_NA_N3
20	A_NA_N4
21	A_NA_N5
22	A_NA_N6
23	A_NA_N7
24	A_NA_N8
25	A_NA_N9
26	A_NP
27	A_NS
28	A_PA
29	A_PB1
30	A_PB2
31	B_HA
32	B_MP
33	B_NA
34	B_NP
35	B_NS
36	B_PA
37	B_PB1
38	B_PB2

1	1|S10496{A_HA_H3}
2	1|S10598{A_HA_H3}
3	1|S10749{A_HA_H3}
4	1|S11131{A_HA_H3}
5	1|S11221{A_HA_H3}
6	1|S11991{A_HA_H3}
7	1|S12041{A_HA_H3}
8	1|S12152{A_HA_H3}
9	1|S12273{A_HA_H3}
10	1|S12303{A_HA_H3}
11	1|S12589{A_HA_H3}
12	1|S12825{A_HA_H3}
13	1|S13040{A_HA_H3}
14	1|S13158{A_HA_H3}
15	1|S13213{A_HA_H3}
16	1|S13307{A_HA_H4}
17	1|S13409{A_HA_H4}
18	1|S13479{A_HA_H4}
19	1|S13498{A_HA_H4}
20	1|S13500{A_HA_H4}
21	1|S13712{A_HA_H4}
22	1|S13716{A_HA_H4}
23	1|S13804{A_HA_H4}
24	1|S13842{A_HA_H4}
25	1|S13878{A_HA_H4}
26	1|S13901{A_HA_H4}
27	1|S13905{A_HA_H4}
28	1|S13959{A_HA_H4}
29	1|S14022{A_HA_H4}
30	1|S14043{A_HA_H4}
31	1|S1450{A_HA_H1}
32	1|S14645{A_HA_H5}
33	1|S15676{A_HA_H5}
34	1|S15692{A_HA_H5}
35	1|S16117{A_HA_H5}
36	1|S16211{A_HA_H5}
37	1|S16355{A_HA_H5}
38	1|S16367{A_HA_H5}
39	1|S16410{A_HA_H5}
40	1|S16447{A_HA_H5}
41	1|S1647{A_HA_H1}
42	1|S16542{A_HA_H5}
43	1|S16783{A_HA_H5}
44	1|S16975{A_HA_H5}
45	1|S17092{A_HA_H5}
46	1|S17370{A_HA_H5}
47	1|S17633{A_HA_H5}
48	1|S18099{A_HA_H6}
49	1|S18226{A_HA_H6}
50	1|S18314{A_HA_H6}
51	1|S18346{A_HA_H6}
