0	A_HA_H1
1	A_HA_H10
2	A_HA_H11
3	A_HA_H12
4	A_HA_H13
5	A_HA_H14
6	A_HA_H15
7	A_HA_H16
8	A_HA_H2
9	A_HA_H3
10	A_HA_H4
11	A_HA_H5
12	A_HA_H6
13	A_HA_H7
14	A_HA_H8
15	A_HA_H9
16	B_HA

1	1|S150766{B_HA}
2	1|S151198{B_HA}
3	1|S151928{B_HA}
4	1|S152417{B_HA}
5	1|S152768{B_HA}
6	1|S153040{B_HA}
7	1|S23834{A_HA_H1}
8	1|S25019{A_HA_H1}
9	1|S25131{A_HA_H1}
10	1|S26043{A_HA_H1}
11	1|S28052{A_HA_H1}
12	1|S32989{A_HA_H1}
13	1|S35661{A_HA_H10}
14	1|S35674{A_HA_H10}
15	1|S35733{A_HA_H10}
16	1|S35735{A_HA_H10}
17	1|S35967{A_HA_H10}
18	1|S36026{A_HA_H10}
19	1|S36247{A_HA_H11}
20	1|S36304{A_HA_H11}
21	1|S36315{A_HA_H11}
22	1|S36391{A_HA_H11}
23	1|S36408{A_HA_H11}
24	1|S36435{A_HA_H11}
25	1|S36473{A_HA_H12}
26	1|S36487{A_HA_H12}
27	1|S36507{A_HA_H12}
28	1|S36525{A_HA_H12}
29	1|S36530{A_HA_H12}
30	1|S36542{A_HA_H12}
31	1|S36615{A_HA_H13}
32	1|S36626{A_HA_H13}
33	2|S36651{A_HA_H13}
34	1|S36651{A_HA_H13}
35	1|S36652{A_HA_H13}
36	1|S36660{A_HA_H13}
37	2|S36671{A_HA_H14}
38	1|S36671{A_HA_H14}
39	4|S36675{A_HA_H14}
40	3|S36675{A_HA_H14}
41	2|S36675{A_HA_H14}
42	1|S36675{A_HA_H14}
43	1|S36678{A_HA_H15}
44	2|S36679{A_HA_H15}
45	1|S36679{A_HA_H15}
46	1|S36681{A_HA_H15}
47	1|S36682{A_HA_H15}
48	1|S36683{A_HA_H15}
49	1|S36698{A_HA_H16}
50	1|S36704{A_HA_H16}
51	1|S36711{A_HA_H16}
52	1|S36714{A_HA_H16}
53	1|S36715{A_HA_H16}
54	1|S36717{A_HA_H16}
55	1|S36760{A_HA_H2}
56	1|S36765{A_HA_H2}
57	1|S36844{A_HA_H2}
58	1|S36924{A_HA_H2}
59	1|S37011{A_HA_H2}
60	1|S37063{A_HA_H2}
61	1|S37251{A_HA_H3}
62	1|S39552{A_HA_H3}
63	1|S41085{A_HA_H3}
64	1|S42697{A_HA_H3}
65	1|S43045{A_HA_H3}
66	1|S45901{A_HA_H3}
67	1|S46488{A_HA_H4}
68	1|S46903{A_HA_H4}
69	1|S46978{A_HA_H4}
70	1|S47323{A_HA_H4}
71	1|S47485{A_HA_H4}
72	1|S47530{A_HA_H4}
73	1|S48113{A_HA_H5}
74	1|S48641{A_HA_H5}
75	1|S49839{A_HA_H5}
76	1|S50265{A_HA_H5}
77	1|S50689{A_HA_H5}
78	1|S51912{A_HA_H5}
79	1|S52301{A_HA_H6}
80	1|S52768{A_HA_H6}
81	1|S53058{A_HA_H6}
82	1|S53067{A_HA_H6}
83	1|S53124{A_HA_H6}
84	1|S53415{A_HA_H6}
85	1|S53783{A_HA_H7}
86	1|S53913{A_HA_H7}
87	1|S54018{A_HA_H7}
88	1|S54565{A_HA_H7}
89	1|S54581{A_HA_H7}
90	1|S54742{A_HA_H7}
91	1|S54888{A_HA_H8}
92	1|S54891{A_HA_H8}
93	1|S54895{A_HA_H8}
94	1|S54898{A_HA_H8}
95	1|S54945{A_HA_H8}
96	1|S54948{A_HA_H8}
97	1|S55482{A_HA_H9}
98	1|S55701{A_HA_H9}
99	1|S56058{A_HA_H9}
100	1|S56518{A_HA_H9}
101	1|S57020{A_HA_H9}
102	1|S57083{A_HA_H9}
